,time,logger,daily_max,daily_min,daily_mean
244,2023-08-18,205,34.058,16.903,25.597152777777772
245,2023-08-18,206,34.058,13.942,24.29620138888889
246,2023-08-18,207,34.479,14.613,23.871694444444447
247,2023-08-18,208,34.585,16.427,25.061062500000006
248,2023-08-18,209,33.743,18.331,25.654847222222212
249,2023-08-18,210,33.639,18.331,25.62870833333334
250,2023-08-18,211,34.796,17.57,25.629333333333314
251,2023-08-18,212,33.848,17.189,24.38716666666666
252,2023-08-18,213,33.953,16.808,24.58208333333333
253,2023-08-18,214,34.796,16.523,24.232715277777782
254,2023-08-18,215,33.118,18.521,24.982256944444444
255,2023-08-18,216,34.796,17.95,25.722902777777765
256,2023-08-18,217,34.796,16.618,25.47726388888888
257,2023-08-18,218,35.328,18.521,26.301180555555533
258,2023-08-18,219,34.796,19.187,25.999638888888867
259,2023-08-18,220,33.43,18.521,25.770062500000012
260,2023-08-18,221,35.328,17.76,25.637451388888888
261,2023-08-18,222,34.163,17.665,25.54002777777778
262,2023-08-18,223,35.649,17.57,25.723020833333333
263,2023-08-18,224,33.326,17.475,25.1637986111111
264,2023-08-18,225,34.16277777777778,17.283888888888885,25.393618827160495
265,2023-08-18,226,34.691,17.475,25.57188888888887
266,2023-08-18,227,34.058,17.57,25.51357638888888
267,2023-08-18,228,35.009,17.284,25.453874999999993
268,2023-08-18,229,33.743,18.045,25.049840277777776
269,2023-08-18,230,29.552,18.14,21.579458823529404
270,2023-08-18,231,32.188,17.665,23.711909722222234
271,2023-08-18,232,35.864,18.236,26.059326388888877
272,2023-08-18,233,34.374,18.331,25.86422222222221
273,2023-08-18,234,34.796,16.141,24.981597222222213
274,2023-08-18,235,33.118,17.094,24.775118055555563
275,2023-08-18,236,33.43,16.999,23.936138888888888
276,2023-08-18,237,34.796,16.713,25.174715277777764
277,2023-08-18,238,31.472,18.14,24.254333333333342
278,2023-08-18,239,30.76,17.76,23.389680555555547
279,2023-08-18,240,,,
280,2023-08-19,201,33.953,19.282,26.75516666666668
281,2023-08-19,202,34.058,19.282,26.539736111111107
282,2023-08-19,203,34.903,20.329,27.26002777777778
283,2023-08-19,204,35.864,18.331,26.372916666666654
284,2023-08-19,205,35.649,18.521,26.97344444444444
285,2023-08-19,206,35.971,14.9,25.44699999999999
286,2023-08-19,207,35.864,15.569,25.116833333333332
287,2023-08-19,208,35.756,17.57,26.377055555555543
288,2023-08-19,209,34.691,19.853,26.930194444444435
289,2023-08-19,210,34.796,19.853,27.06457638888888
290,2023-08-19,211,35.756,18.806,26.743513888888888
291,2023-08-19,212,35.009,18.616,26.073361111111108
292,2023-08-19,213,35.328,17.76,25.95383333333332
293,2023-08-19,214,35.115,18.045,25.818222222222232
294,2023-08-19,215,32.911,20.043,26.512749999999997
295,2023-08-19,216,35.864,19.092,26.816944444444438
